 
ILAC,622,11:45:17,2019-06-13 11:50:07.042787
JERVIS,513,11:45:17,2019-06-13 11:50:07.042787
ARNOTTS,282,11:45:17,2019-06-13 11:50:07.042787
MARLBORO,FULL,11:45:17,2019-06-13 11:50:07.042787
ABBEY, ,11:45:17,2019-06-13 11:50:07.042787
THOMASST,159,11:45:17,2019-06-13 11:50:07.042787
C/CHURCH,24,11:45:17,2019-06-13 11:50:07.042787
SETANTA,30,11:45:17,2019-06-13 11:50:07.042787
DAWSON,70,11:45:17,2019-06-13 11:50:07.042787
TRINITY,157,11:45:17,2019-06-13 11:50:07.042787
GREENRCS,978,11:45:17,2019-06-13 11:50:07.042787
DRURY,11,11:45:17,2019-06-13 11:50:07.042787
B/THOMAS,222,11:45:17,2019-06-13 11:50:07.042787
PARNELL,134,11:45:17,2019-06-13 11:55:07.608462
ILAC,622,11:45:17,2019-06-13 11:55:07.608462
JERVIS,513,11:45:17,2019-06-13 11:55:07.608462
ARNOTTS,282,11:45:17,2019-06-13 11:55:07.608462
MARLBORO,FULL,11:45:17,2019-06-13 11:55:07.608462
ABBEY, ,11:45:17,2019-06-13 11:55:07.608462
THOMASST,159,11:45:17,2019-06-13 11:55:07.608462
C/CHURCH,24,11:45:17,2019-06-13 11:55:07.608462
SETANTA,30,11:45:17,2019-06-13 11:55:07.608462
DAWSON,70,11:45:17,2019-06-13 11:55:07.608462
TRINITY,157,11:45:17,2019-06-13 11:55:07.608462
GREENRCS,978,11:45:17,2019-06-13 11:55:07.608462
DRURY,11,11:45:17,2019-06-13 11:55:07.608462
B/THOMAS,222,11:45:17,2019-06-13 11:55:07.608462
PARNELL,130,11:51:17,2019-06-13 12:00:07.787272
ILAC,612,11:51:17,2019-06-13 12:00:07.787272
JERVIS,503,11:51:17,2019-06-13 12:00:07.787272
ARNOTTS,279,11:51:17,2019-06-13 12:00:07.787272
MARLBORO,FULL,11:51:17,2019-06-13 12:00:07.787272
ABBEY, ,11:51:17,2019-06-13 12:00:07.787272
THOMASST,158,11:51:17,2019-06-13 12:00:07.787272
C/CHURCH,19,11:51:17,2019-06-13 12:00:07.787272
SETANTA,26,11:51:17,2019-06-13 12:00:07.787272
DAWSON,70,11:51:17,2019-06-13 12:00:07.787272
TRINITY,158,11:51:17,2019-06-13 12:00:07.787272
GREENRCS,978,11:51:17,2019-06-13 12:00:07.787272
DRURY,FULL,11:51:17,2019-06-13 12:00:07.787272
B/THOMAS,217,11:51:17,2019-06-13 12:00:07.787272
PARNELL,123,12:01:17,2019-06-13 12:05:07.948104
ILAC,609,12:01:17,2019-06-13 12:05:07.948104
JERVIS,480,12:01:17,2019-06-13 12:05:07.948104
ARNOTTS,276,12:01:17,2019-06-13 12:05:07.948104
MARLBORO,FULL,12:01:17,2019-06-13 12:05:07.948104
ABBEY, ,12:01:17,2019-06-13 12:05:07.948104
THOMASST,156,12:01:17,2019-06-13 12:05:07.948104
C/CHURCH,21,12:01:17,2019-06-13 12:05:07.948104
SETANTA,30,12:01:17,2019-06-13 12:05:07.948104
DAWSON,77,12:01:17,2019-06-13 12:05:07.948104
TRINITY,157,12:01:17,2019-06-13 12:05:07.948104
GREENRCS, ,12:01:17,2019-06-13 12:05:07.948104
DRURY,FULL,12:01:17,2019-06-13 12:05:07.948104
B/THOMAS,201,12:01:17,2019-06-13 12:05:07.948104
PARNELL,120,12:05:17,2019-06-13 12:10:08.186021
ILAC,607,12:05:17,2019-06-13 12:10:08.186021
JERVIS,477,12:05:17,2019-06-13 12:10:08.186021
ARNOTTS,275,12:05:17,2019-06-13 12:10:08.186021
MARLBORO,FULL,12:05:17,2019-06-13 12:10:08.186021
ABBEY, ,12:05:17,2019-06-13 12:10:08.186021
THOMASST,157,12:05:17,2019-06-13 12:10:08.186021
C/CHURCH,18,12:05:17,2019-06-13 12:10:08.186021
SETANTA, ,12:05:17,2019-06-13 12:10:08.186021
DAWSON,73,12:05:17,2019-06-13 12:10:08.186021
TRINITY,154,12:05:17,2019-06-13 12:10:08.186021
GREENRCS,978,12:05:17,2019-06-13 12:10:08.186021
DRURY,FULL,12:05:17,2019-06-13 12:10:08.186021
B/THOMAS, ,12:05:17,2019-06-13 12:10:08.186021
PARNELL,120,12:05:17,2019-06-13 12:15:08.479249
ILAC,607,12:05:17,2019-06-13 12:15:08.479249
JERVIS,477,12:05:17,2019-06-13 12:15:08.479249
ARNOTTS,275,12:05:17,2019-06-13 12:15:08.479249
MARLBORO,FULL,12:05:17,2019-06-13 12:15:08.479249
ABBEY, ,12:05:17,2019-06-13 12:15:08.479249
THOMASST,157,12:05:17,2019-06-13 12:15:08.479249
C/CHURCH,18,12:05:17,2019-06-13 12:15:08.479249
SETANTA, ,12:05:17,2019-06-13 12:15:08.479249
DAWSON,73,12:05:17,2019-06-13 12:15:08.479249
TRINITY,154,12:05:17,2019-06-13 12:15:08.479249
GREENRCS,978,12:05:17,2019-06-13 12:15:08.479249
DRURY,FULL,12:05:17,2019-06-13 12:15:08.479249
B/THOMAS, ,12:05:17,2019-06-13 12:15:08.479249
PARNELL,118,12:15:17,2019-06-13 12:20:08.810976
ILAC,606,12:15:17,2019-06-13 12:20:08.810976
JERVIS,464,12:15:17,2019-06-13 12:20:08.810976
ARNOTTS,279,12:15:17,2019-06-13 12:20:08.810976
MARLBORO,FULL,12:15:17,2019-06-13 12:20:08.810976
ABBEY, ,12:15:17,2019-06-13 12:20:08.810976
THOMASST,154,12:15:17,2019-06-13 12:20:08.810976
C/CHURCH,20,12:15:17,2019-06-13 12:20:08.810976
SETANTA, ,12:15:17,2019-06-13 12:20:08.810976
DAWSON,58,12:15:17,2019-06-13 12:20:08.810976
TRINITY,152,12:15:17,2019-06-13 12:20:08.810976
GREENRCS,987,12:15:17,2019-06-13 12:20:08.810976
DRURY,FULL,12:15:17,2019-06-13 12:20:08.810976
B/THOMAS,198,12:15:17,2019-06-13 12:20:08.810976
PARNELL,122,12:21:17,2019-06-13 12:25:09.040356
ILAC,616,12:21:17,2019-06-13 12:25:09.040356
JERVIS,459,12:21:17,2019-06-13 12:25:09.040356
ARNOTTS,282,12:21:17,2019-06-13 12:25:09.040356
MARLBORO,FULL,12:21:17,2019-06-13 12:25:09.040356
ABBEY, ,12:21:17,2019-06-13 12:25:09.040356
THOMASST,154,12:21:17,2019-06-13 12:25:09.040356
C/CHURCH,18,12:21:17,2019-06-13 12:25:09.040356
SETANTA,34,12:21:17,2019-06-13 12:25:09.040356
DAWSON,55,12:21:17,2019-06-13 12:25:09.040356
TRINITY,147,12:21:17,2019-06-13 12:25:09.040356
GREENRCS,991,12:21:17,2019-06-13 12:25:09.040356
DRURY,FULL,12:21:17,2019-06-13 12:25:09.040356
B/THOMAS,193,12:21:17,2019-06-13 12:25:09.040356
PARNELL,122,12:21:17,2019-06-13 12:30:09.157860
ILAC,616,12:21:17,2019-06-13 12:30:09.157860
JERVIS,459,12:21:17,2019-06-13 12:30:09.157860
ARNOTTS,282,12:21:17,2019-06-13 12:30:09.157860
MARLBORO,FULL,12:21:17,2019-06-13 12:30:09.157860
ABBEY, ,12:21:17,2019-06-13 12:30:09.157860
THOMASST,154,12:21:17,2019-06-13 12:30:09.157860
C/CHURCH,18,12:21:17,2019-06-13 12:30:09.157860
SETANTA,34,12:21:17,2019-06-13 12:30:09.157860
DAWSON,55,12:21:17,2019-06-13 12:30:09.157860
TRINITY,147,12:21:17,2019-06-13 12:30:09.157860
GREENRCS,991,12:21:17,2019-06-13 12:30:09.157860
DRURY,FULL,12:21:17,2019-06-13 12:30:09.157860
B/THOMAS,193,12:21:17,2019-06-13 12:30:09.157860
PARNELL,121,12:31:17,2019-06-13 12:35:09.311842
ILAC,611,12:31:17,2019-06-13 12:35:09.311842
JERVIS,443,12:31:17,2019-06-13 12:35:09.311842
ARNOTTS,272,12:31:17,2019-06-13 12:35:09.311842
MARLBORO,FULL,12:31:17,2019-06-13 12:35:09.311842
ABBEY, ,12:31:17,2019-06-13 12:35:09.311842
THOMASST,153,12:31:17,2019-06-13 12:35:09.311842
C/CHURCH,18,12:31:17,2019-06-13 12:35:09.311842
SETANTA,34,12:31:17,2019-06-13 12:35:09.311842
DAWSON,60,12:31:17,2019-06-13 12:35:09.311842
TRINITY,150,12:31:17,2019-06-13 12:35:09.311842
GREENRCS, ,12:31:17,2019-06-13 12:35:09.311842
DRURY, ,12:31:17,2019-06-13 12:35:09.311842
B/THOMAS,181,12:31:17,2019-06-13 12:35:09.311842
PARNELL,123,12:35:17,2019-06-13 12:40:09.587751
ILAC,613,12:35:17,2019-06-13 12:40:09.587751
JERVIS,439,12:35:17,2019-06-13 12:40:09.587751
ARNOTTS,273,12:35:17,2019-06-13 12:40:09.587751
MARLBORO,FULL,12:35:17,2019-06-13 12:40:09.587751
ABBEY, ,12:35:17,2019-06-13 12:40:09.587751
THOMASST,153,12:35:17,2019-06-13 12:40:09.587751
C/CHURCH,19,12:35:17,2019-06-13 12:40:09.587751
SETANTA,34,12:35:17,2019-06-13 12:40:09.587751
DAWSON,64,12:35:17,2019-06-13 12:40:09.587751
TRINITY,153,12:35:17,2019-06-13 12:40:09.587751
GREENRCS, ,12:35:17,2019-06-13 12:40:09.587751
DRURY,FULL,12:35:17,2019-06-13 12:40:09.587751
B/THOMAS, ,12:35:17,2019-06-13 12:40:09.587751
PARNELL,123,12:35:17,2019-06-13 12:45:09.778036
ILAC,613,12:35:17,2019-06-13 12:45:09.778036
JERVIS,439,12:35:17,2019-06-13 12:45:09.778036
ARNOTTS,273,12:35:17,2019-06-13 12:45:09.778036
MARLBORO,FULL,12:35:17,2019-06-13 12:45:09.778036
ABBEY, ,12:35:17,2019-06-13 12:45:09.778036
THOMASST,153,12:35:17,2019-06-13 12:45:09.778036
C/CHURCH,19,12:35:17,2019-06-13 12:45:09.778036
SETANTA,34,12:35:17,2019-06-13 12:45:09.778036
DAWSON,64,12:35:17,2019-06-13 12:45:09.778036
TRINITY,153,12:35:17,2019-06-13 12:45:09.778036
GREENRCS, ,12:35:17,2019-06-13 12:45:09.778036
DRURY,FULL,12:35:17,2019-06-13 12:45:09.778036
B/THOMAS, ,12:35:17,2019-06-13 12:45:09.778036
PARNELL,128,12:45:17,2019-06-13 12:50:10.110926
ILAC,620,12:45:17,2019-06-13 12:50:10.110926
JERVIS,430,12:45:17,2019-06-13 12:50:10.110926
ARNOTTS,276,12:45:17,2019-06-13 12:50:10.110926
MARLBORO,FULL,12:45:17,2019-06-13 12:50:10.110926
ABBEY, ,12:45:17,2019-06-13 12:50:10.110926
THOMASST,153,12:45:17,2019-06-13 12:50:10.110926
C/CHURCH,22,12:45:17,2019-06-13 12:50:10.110926
SETANTA,34,12:45:17,2019-06-13 12:50:10.110926
DAWSON,58,12:45:17,2019-06-13 12:50:10.110926
TRINITY,155,12:45:17,2019-06-13 12:50:10.110926
GREENRCS,1019,12:45:17,2019-06-13 12:50:10.110926
DRURY,FULL,12:45:17,2019-06-13 12:50:10.110926
B/THOMAS,172,12:45:17,2019-06-13 12:50:10.110926
PARNELL,128,12:51:17,2019-06-13 12:55:10.260571
ILAC,624,12:51:17,2019-06-13 12:55:10.260571
JERVIS,424,12:51:17,2019-06-13 12:55:10.260571
ARNOTTS,277,12:51:17,2019-06-13 12:55:10.260571
MARLBORO,FULL,12:51:17,2019-06-13 12:55:10.260571
ABBEY, ,12:51:17,2019-06-13 12:55:10.260571
THOMASST,155,12:51:17,2019-06-13 12:55:10.260571
C/CHURCH,20,12:51:17,2019-06-13 12:55:10.260571
SETANTA, ,12:51:17,2019-06-13 12:55:10.260571
DAWSON,55,12:51:17,2019-06-13 12:55:10.260571
TRINITY,155,12:51:17,2019-06-13 12:55:10.260571
GREENRCS,1034,12:51:17,2019-06-13 12:55:10.260571
DRURY,FULL,12:51:17,2019-06-13 12:55:10.260571
B/THOMAS,178,12:51:17,2019-06-13 12:55:10.260571
PARNELL,128,12:51:17,2019-06-13 13:00:10.454830
ILAC,624,12:51:17,2019-06-13 13:00:10.454830
JERVIS,424,12:51:17,2019-06-13 13:00:10.454830
ARNOTTS,277,12:51:17,2019-06-13 13:00:10.454830
MARLBORO,FULL,12:51:17,2019-06-13 13:00:10.454830
ABBEY, ,12:51:17,2019-06-13 13:00:10.454830
THOMASST,155,12:51:17,2019-06-13 13:00:10.454830
C/CHURCH,20,12:51:17,2019-06-13 13:00:10.454830
SETANTA, ,12:51:17,2019-06-13 13:00:10.454830
DAWSON,55,12:51:17,2019-06-13 13:00:10.454830
TRINITY,155,12:51:17,2019-06-13 13:00:10.454830
GREENRCS,1034,12:51:17,2019-06-13 13:00:10.454830
DRURY,FULL,12:51:17,2019-06-13 13:00:10.454830
B/THOMAS,178,12:51:17,2019-06-13 13:00:10.454830
PARNELL,136,13:01:17,2019-06-13 13:05:10.564892
ILAC,631,13:01:17,2019-06-13 13:05:10.564892
JERVIS,414,13:01:17,2019-06-13 13:05:10.564892
ARNOTTS,283,13:01:17,2019-06-13 13:05:10.564892
MARLBORO,FULL,13:01:17,2019-06-13 13:05:10.564892
ABBEY, ,13:01:17,2019-06-13 13:05:10.564892
THOMASST,157,13:01:17,2019-06-13 13:05:10.564892
C/CHURCH,20,13:01:17,2019-06-13 13:05:10.564892
SETANTA,33,13:01:17,2019-06-13 13:05:10.564892
DAWSON,55,13:01:17,2019-06-13 13:05:10.564892
TRINITY,153,13:01:17,2019-06-13 13:05:10.564892
GREENRCS, ,13:01:17,2019-06-13 13:05:10.564892
DRURY,FULL,13:01:17,2019-06-13 13:05:10.564892
B/THOMAS,177,13:01:17,2019-06-13 13:05:10.564892
PARNELL,135,13:05:17,2019-06-13 13:10:10.723201
ILAC,633,13:05:17,2019-06-13 13:10:10.723201
JERVIS,412,13:05:17,2019-06-13 13:10:10.723201
ARNOTTS,284,13:05:17,2019-06-13 13:10:10.723201
MARLBORO,FULL,13:05:17,2019-06-13 13:10:10.723201
ABBEY, ,13:05:17,2019-06-13 13:10:10.723201
THOMASST,157,13:05:17,2019-06-13 13:10:10.723201
C/CHURCH,18,13:05:17,2019-06-13 13:10:10.723201
SETANTA,32,13:05:17,2019-06-13 13:10:10.723201
DAWSON,56,13:05:17,2019-06-13 13:10:10.723201
TRINITY,150,13:05:17,2019-06-13 13:10:10.723201
GREENRCS,1048,13:05:17,2019-06-13 13:10:10.723201
DRURY,FULL,13:05:17,2019-06-13 13:10:10.723201
B/THOMAS, ,13:05:17,2019-06-13 13:10:10.723201
PARNELL,135,13:05:17,2019-06-13 13:15:10.905301
ILAC,633,13:05:17,2019-06-13 13:15:10.905301
JERVIS,412,13:05:17,2019-06-13 13:15:10.905301
ARNOTTS,284,13:05:17,2019-06-13 13:15:10.905301
MARLBORO,FULL,13:05:17,2019-06-13 13:15:10.905301
ABBEY, ,13:05:17,2019-06-13 13:15:10.905301
THOMASST,157,13:05:17,2019-06-13 13:15:10.905301
C/CHURCH,18,13:05:17,2019-06-13 13:15:10.905301
SETANTA,32,13:05:17,2019-06-13 13:15:10.905301
DAWSON,56,13:05:17,2019-06-13 13:15:10.905301
TRINITY,150,13:05:17,2019-06-13 13:15:10.905301
GREENRCS,1048,13:05:17,2019-06-13 13:15:10.905301
DRURY,FULL,13:05:17,2019-06-13 13:15:10.905301
B/THOMAS, ,13:05:17,2019-06-13 13:15:10.905301
PARNELL,140,13:15:17,2019-06-13 13:20:11.023096
ILAC,623,13:15:17,2019-06-13 13:20:11.023096
JERVIS,395,13:15:17,2019-06-13 13:20:11.023096
ARNOTTS,290,13:15:17,2019-06-13 13:20:11.023096
MARLBORO,FULL,13:15:17,2019-06-13 13:20:11.023096
ABBEY, ,13:15:17,2019-06-13 13:20:11.023096
THOMASST,155,13:15:17,2019-06-13 13:20:11.023096
C/CHURCH,21,13:15:17,2019-06-13 13:20:11.023096
SETANTA, ,13:15:17,2019-06-13 13:20:11.023096
DAWSON,54,13:15:17,2019-06-13 13:20:11.023096
TRINITY,148,13:15:17,2019-06-13 13:20:11.023096
GREENRCS, ,13:15:17,2019-06-13 13:20:11.023096
DRURY,FULL,13:15:17,2019-06-13 13:20:11.023096
B/THOMAS,181,13:15:17,2019-06-13 13:20:11.023096
PARNELL,140,13:21:17,2019-06-13 13:25:11.177193
ILAC,627,13:21:17,2019-06-13 13:25:11.177193
JERVIS,394,13:21:17,2019-06-13 13:25:11.177193
ARNOTTS,291,13:21:17,2019-06-13 13:25:11.177193
MARLBORO,FULL,13:21:17,2019-06-13 13:25:11.177193
ABBEY, ,13:21:17,2019-06-13 13:25:11.177193
THOMASST,155,13:21:17,2019-06-13 13:25:11.177193
C/CHURCH,21,13:21:17,2019-06-13 13:25:11.177193
SETANTA,23,13:21:17,2019-06-13 13:25:11.177193
DAWSON,55,13:21:17,2019-06-13 13:25:11.177193
TRINITY,147,13:21:17,2019-06-13 13:25:11.177193
GREENRCS, ,13:21:17,2019-06-13 13:25:11.177193
DRURY,FULL,13:21:17,2019-06-13 13:25:11.177193
B/THOMAS,181,13:21:17,2019-06-13 13:25:11.177193
PARNELL,140,13:21:17,2019-06-13 13:30:11.339058
ILAC,627,13:21:17,2019-06-13 13:30:11.339058
JERVIS,394,13:21:17,2019-06-13 13:30:11.339058
ARNOTTS,291,13:21:17,2019-06-13 13:30:11.339058
MARLBORO,FULL,13:21:17,2019-06-13 13:30:11.339058
ABBEY, ,13:21:17,2019-06-13 13:30:11.339058
THOMASST,155,13:21:17,2019-06-13 13:30:11.339058
C/CHURCH,21,13:21:17,2019-06-13 13:30:11.339058
SETANTA,23,13:21:17,2019-06-13 13:30:11.339058
DAWSON,55,13:21:17,2019-06-13 13:30:11.339058
TRINITY,147,13:21:17,2019-06-13 13:30:11.339058
GREENRCS, ,13:21:17,2019-06-13 13:30:11.339058
DRURY,FULL,13:21:17,2019-06-13 13:30:11.339058
B/THOMAS,181,13:21:17,2019-06-13 13:30:11.339058
PARNELL,138,13:31:17,2019-06-13 13:35:11.488903
ILAC,638,13:31:17,2019-06-13 13:35:11.488903
JERVIS,388,13:31:17,2019-06-13 13:35:11.488903
ARNOTTS,297,13:31:17,2019-06-13 13:35:11.488903
MARLBORO,FULL,13:31:17,2019-06-13 13:35:11.488903
ABBEY, ,13:31:17,2019-06-13 13:35:11.488903
THOMASST,156,13:31:17,2019-06-13 13:35:11.488903
C/CHURCH,18,13:31:17,2019-06-13 13:35:11.488903
SETANTA,24,13:31:17,2019-06-13 13:35:11.488903
DAWSON,55,13:31:17,2019-06-13 13:35:11.488903
TRINITY,147,13:31:17,2019-06-13 13:35:11.488903
GREENRCS, ,13:31:17,2019-06-13 13:35:11.488903
DRURY,FULL,13:31:17,2019-06-13 13:35:11.488903
B/THOMAS,175,13:31:17,2019-06-13 13:35:11.488903
PARNELL,138,13:35:17,2019-06-13 13:40:11.647365
ILAC,645,13:35:17,2019-06-13 13:40:11.647365
JERVIS,389,13:35:17,2019-06-13 13:40:11.647365
ARNOTTS,297,13:35:17,2019-06-13 13:40:11.647365
MARLBORO,FULL,13:35:17,2019-06-13 13:40:11.647365
ABBEY, ,13:35:17,2019-06-13 13:40:11.647365
THOMASST,156,13:35:17,2019-06-13 13:40:11.647365
C/CHURCH,19,13:35:17,2019-06-13 13:40:11.647365
SETANTA,24,13:35:17,2019-06-13 13:40:11.647365
DAWSON,56,13:35:17,2019-06-13 13:40:11.647365
TRINITY,143,13:35:17,2019-06-13 13:40:11.647365
GREENRCS,1088,13:35:17,2019-06-13 13:40:11.647365
DRURY,FULL,13:35:17,2019-06-13 13:40:11.647365
B/THOMAS,168,13:35:17,2019-06-13 13:40:11.647365
PARNELL,138,13:35:17,2019-06-13 13:45:11.843363
ILAC,645,13:35:17,2019-06-13 13:45:11.843363
JERVIS,389,13:35:17,2019-06-13 13:45:11.843363
ARNOTTS,297,13:35:17,2019-06-13 13:45:11.843363
MARLBORO,FULL,13:35:17,2019-06-13 13:45:11.843363
ABBEY, ,13:35:17,2019-06-13 13:45:11.843363
THOMASST,156,13:35:17,2019-06-13 13:45:11.843363
C/CHURCH,19,13:35:17,2019-06-13 13:45:11.843363
SETANTA,24,13:35:17,2019-06-13 13:45:11.843363
DAWSON,56,13:35:17,2019-06-13 13:45:11.843363
TRINITY,143,13:35:17,2019-06-13 13:45:11.843363
GREENRCS,1088,13:35:17,2019-06-13 13:45:11.843363
DRURY,FULL,13:35:17,2019-06-13 13:45:11.843363
B/THOMAS,168,13:35:17,2019-06-13 13:45:11.843363
PARNELL,132,13:45:17,2019-06-13 13:50:12.005899
ILAC,645,13:45:17,2019-06-13 13:50:12.005899
JERVIS,391,13:45:17,2019-06-13 13:50:12.005899
ARNOTTS,302,13:45:17,2019-06-13 13:50:12.005899
MARLBORO,FULL,13:45:17,2019-06-13 13:50:12.005899
ABBEY, ,13:45:17,2019-06-13 13:50:12.005899
THOMASST,152,13:45:17,2019-06-13 13:50:12.005899
C/CHURCH,20,13:45:17,2019-06-13 13:50:12.005899
SETANTA,25,13:45:17,2019-06-13 13:50:12.005899
DAWSON,54,13:45:17,2019-06-13 13:50:12.005899
TRINITY,141,13:45:17,2019-06-13 13:50:12.005899
GREENRCS,1103,13:45:17,2019-06-13 13:50:12.005899
DRURY,6,13:45:17,2019-06-13 13:50:12.005899
B/THOMAS,170,13:45:17,2019-06-13 13:50:12.005899
PARNELL,134,13:51:17,2019-06-13 13:55:12.358453
ILAC,644,13:51:17,2019-06-13 13:55:12.358453
JERVIS,392,13:51:17,2019-06-13 13:55:12.358453
ARNOTTS,306,13:51:17,2019-06-13 13:55:12.358453
MARLBORO,FULL,13:51:17,2019-06-13 13:55:12.358453
ABBEY, ,13:51:17,2019-06-13 13:55:12.358453
THOMASST,150,13:51:17,2019-06-13 13:55:12.358453
C/CHURCH,18,13:51:17,2019-06-13 13:55:12.358453
SETANTA,24,13:51:17,2019-06-13 13:55:12.358453
DAWSON,50,13:51:17,2019-06-13 13:55:12.358453
TRINITY,143,13:51:17,2019-06-13 13:55:12.358453
GREENRCS,1114,13:51:17,2019-06-13 13:55:12.358453
DRURY,FULL,13:51:17,2019-06-13 13:55:12.358453
B/THOMAS,177,13:51:17,2019-06-13 13:55:12.358453
PARNELL,134,13:51:17,2019-06-13 14:00:12.507206
ILAC,644,13:51:17,2019-06-13 14:00:12.507206
JERVIS,392,13:51:17,2019-06-13 14:00:12.507206
ARNOTTS,306,13:51:17,2019-06-13 14:00:12.507206
MARLBORO,FULL,13:51:17,2019-06-13 14:00:12.507206
ABBEY, ,13:51:17,2019-06-13 14:00:12.507206
THOMASST,150,13:51:17,2019-06-13 14:00:12.507206
C/CHURCH,18,13:51:17,2019-06-13 14:00:12.507206
SETANTA,24,13:51:17,2019-06-13 14:00:12.507206
DAWSON,50,13:51:17,2019-06-13 14:00:12.507206
TRINITY,143,13:51:17,2019-06-13 14:00:12.507206
GREENRCS,1114,13:51:17,2019-06-13 14:00:12.507206
DRURY,FULL,13:51:17,2019-06-13 14:00:12.507206
B/THOMAS,177,13:51:17,2019-06-13 14:00:12.507206
PARNELL,139,14:01:17,2019-06-13 14:05:12.704153
ILAC,651,14:01:17,2019-06-13 14:05:12.704153
JERVIS,379,14:01:17,2019-06-13 14:05:12.704153
ARNOTTS,315,14:01:17,2019-06-13 14:05:12.704153
MARLBORO,FULL,14:01:17,2019-06-13 14:05:12.704153
ABBEY, ,14:01:17,2019-06-13 14:05:12.704153
THOMASST,146,14:01:17,2019-06-13 14:05:12.704153
C/CHURCH,16,14:01:17,2019-06-13 14:05:12.704153
SETANTA,30,14:01:17,2019-06-13 14:05:12.704153
DAWSON,48,14:01:17,2019-06-13 14:05:12.704153
TRINITY,136,14:01:17,2019-06-13 14:05:12.704153
GREENRCS,1132,14:01:17,2019-06-13 14:05:12.704153
DRURY,FULL,14:01:17,2019-06-13 14:05:12.704153
B/THOMAS,169,14:01:17,2019-06-13 14:05:12.704153
PARNELL,143,14:07:17,2019-06-13 14:10:13.059321
ILAC,656,14:07:17,2019-06-13 14:10:13.059321
JERVIS,379,14:07:17,2019-06-13 14:10:13.059321
ARNOTTS,315,14:07:17,2019-06-13 14:10:13.059321
MARLBORO,FULL,14:07:17,2019-06-13 14:10:13.059321
ABBEY, ,14:07:17,2019-06-13 14:10:13.059321
THOMASST,147,14:07:17,2019-06-13 14:10:13.059321
C/CHURCH,12,14:07:17,2019-06-13 14:10:13.059321
SETANTA,28,14:07:17,2019-06-13 14:10:13.059321
DAWSON,53,14:07:17,2019-06-13 14:10:13.059321
TRINITY,133,14:07:17,2019-06-13 14:10:13.059321
GREENRCS, ,14:07:17,2019-06-13 14:10:13.059321
DRURY,FULL,14:07:17,2019-06-13 14:10:13.059321
B/THOMAS,162,14:07:17,2019-06-13 14:10:13.059321
PARNELL,143,14:11:17,2019-06-13 14:15:13.209525
ILAC,660,14:11:17,2019-06-13 14:15:13.209525
JERVIS,380,14:11:17,2019-06-13 14:15:13.209525
ARNOTTS,320,14:11:17,2019-06-13 14:15:13.209525
MARLBORO,FULL,14:11:17,2019-06-13 14:15:13.209525
ABBEY, ,14:11:17,2019-06-13 14:15:13.209525
THOMASST,146,14:11:17,2019-06-13 14:15:13.209525
C/CHURCH,16,14:11:17,2019-06-13 14:15:13.209525
SETANTA,27,14:11:17,2019-06-13 14:15:13.209525
DAWSON,55,14:11:17,2019-06-13 14:15:13.209525
TRINITY,133,14:11:17,2019-06-13 14:15:13.209525
GREENRCS, ,14:11:17,2019-06-13 14:15:13.209525
DRURY,FULL,14:11:17,2019-06-13 14:15:13.209525
B/THOMAS,160,14:11:17,2019-06-13 14:15:13.209525
PARNELL,144,14:15:17,2019-06-13 14:20:13.318253
ILAC,666,14:15:17,2019-06-13 14:20:13.318253
JERVIS,382,14:15:17,2019-06-13 14:20:13.318253
ARNOTTS,325,14:15:17,2019-06-13 14:20:13.318253
MARLBORO,FULL,14:15:17,2019-06-13 14:20:13.318253
ABBEY, ,14:15:17,2019-06-13 14:20:13.318253
THOMASST,147,14:15:17,2019-06-13 14:20:13.318253
C/CHURCH,14,14:15:17,2019-06-13 14:20:13.318253
SETANTA, ,14:15:17,2019-06-13 14:20:13.318253
DAWSON,55,14:15:17,2019-06-13 14:20:13.318253
TRINITY,134,14:15:17,2019-06-13 14:20:13.318253
GREENRCS,1160,14:15:17,2019-06-13 14:20:13.318253
DRURY,FULL,14:15:17,2019-06-13 14:20:13.318253
B/THOMAS,164,14:15:17,2019-06-13 14:20:13.318253
PARNELL,146,14:21:17,2019-06-13 14:25:14.275302
ILAC,669,14:21:17,2019-06-13 14:25:14.275302
JERVIS,384,14:21:17,2019-06-13 14:25:14.275302
ARNOTTS,329,14:21:17,2019-06-13 14:25:14.275302
MARLBORO,FULL,14:21:17,2019-06-13 14:25:14.275302
ABBEY, ,14:21:17,2019-06-13 14:25:14.275302
THOMASST,147,14:21:17,2019-06-13 14:25:14.275302
C/CHURCH,15,14:21:17,2019-06-13 14:25:14.275302
SETANTA,28,14:21:17,2019-06-13 14:25:14.275302
DAWSON,55,14:21:17,2019-06-13 14:25:14.275302
TRINITY,137,14:21:17,2019-06-13 14:25:14.275302
GREENRCS, ,14:21:17,2019-06-13 14:25:14.275302
DRURY,FULL,14:21:17,2019-06-13 14:25:14.275302
B/THOMAS,167,14:21:17,2019-06-13 14:25:14.275302
PARNELL,146,14:21:17,2019-06-13 14:30:14.447386
ILAC,669,14:21:17,2019-06-13 14:30:14.447386
JERVIS,384,14:21:17,2019-06-13 14:30:14.447386
ARNOTTS,329,14:21:17,2019-06-13 14:30:14.447386
MARLBORO,FULL,14:21:17,2019-06-13 14:30:14.447386
ABBEY, ,14:21:17,2019-06-13 14:30:14.447386
THOMASST,147,14:21:17,2019-06-13 14:30:14.447386
C/CHURCH,15,14:21:17,2019-06-13 14:30:14.447386
